Object ID,Object URL
4897,https://www.metmuseum.org/art/collection/search/43468
4898,https://www.metmuseum.org/art/collection/search/43469
4899,https://www.metmuseum.org/art/collection/search/43470
4900,https://www.metmuseum.org/art/collection/search/43471
4901,https://www.metmuseum.org/art/collection/search/43472
4902,https://www.metmuseum.org/art/collection/search/43473
4903,https://www.metmuseum.org/art/collection/search/43474
4904,https://www.metmuseum.org/art/collection/search/43475
4905,https://www.metmuseum.org/art/collection/search/43476
4906,https://www.metmuseum.org/art/collection/search/43477
4907,https://www.metmuseum.org/art/collection/search/43478
4908,https://www.metmuseum.org/art/collection/search/43479
4909,https://www.metmuseum.org/art/collection/search/43480
4910,https://www.metmuseum.org/art/collection/search/43481
4911,https://www.metmuseum.org/art/collection/search/43482
4912,https://www.metmuseum.org/art/collection/search/43483
4913,https://www.metmuseum.org/art/collection/search/43484
4914,https://www.metmuseum.org/art/collection/search/43487
4915,https://www.metmuseum.org/art/collection/search/43488
4916,https://www.metmuseum.org/art/collection/search/43489
4917,https://www.metmuseum.org/art/collection/search/43490
4918,https://www.metmuseum.org/art/collection/search/43491
4919,https://www.metmuseum.org/art/collection/search/43492
4920,https://www.metmuseum.org/art/collection/search/43493
4921,https://www.metmuseum.org/art/collection/search/43494
4922,https://www.metmuseum.org/art/collection/search/43495
4923,https://www.metmuseum.org/art/collection/search/43496
4924,https://www.metmuseum.org/art/collection/search/43497
4925,https://www.metmuseum.org/art/collection/search/43498
4926,https://www.metmuseum.org/art/collection/search/43499
4927,https://www.metmuseum.org/art/collection/search/43500
4928,https://www.metmuseum.org/art/collection/search/43501
4929,https://www.metmuseum.org/art/collection/search/43502
4930,https://www.metmuseum.org/art/collection/search/43503
4931,https://www.metmuseum.org/art/collection/search/43504
4932,https://www.metmuseum.org/art/collection/search/43505
4933,https://www.metmuseum.org/art/collection/search/43506
4934,https://www.metmuseum.org/art/collection/search/43507
4935,https://www.metmuseum.org/art/collection/search/43508
4936,https://www.metmuseum.org/art/collection/search/43509
4937,https://www.metmuseum.org/art/collection/search/43700
4938,https://www.metmuseum.org/art/collection/search/43701
4939,https://www.metmuseum.org/art/collection/search/43722
4940,https://www.metmuseum.org/art/collection/search/43723
4941,https://www.metmuseum.org/art/collection/search/43724
4942,https://www.metmuseum.org/art/collection/search/43725
4943,https://www.metmuseum.org/art/collection/search/43726
4944,https://www.metmuseum.org/art/collection/search/43727
4945,https://www.metmuseum.org/art/collection/search/43728
4946,https://www.metmuseum.org/art/collection/search/43729
4947,https://www.metmuseum.org/art/collection/search/43730
4948,https://www.metmuseum.org/art/collection/search/43731
4949,https://www.metmuseum.org/art/collection/search/43732
4950,https://www.metmuseum.org/art/collection/search/43733
4951,https://www.metmuseum.org/art/collection/search/43734
4952,https://www.metmuseum.org/art/collection/search/43735
4953,https://www.metmuseum.org/art/collection/search/43736
4954,https://www.metmuseum.org/art/collection/search/43737
4955,https://www.metmuseum.org/art/collection/search/43738
4956,https://www.metmuseum.org/art/collection/search/43739
4957,https://www.metmuseum.org/art/collection/search/43740
4958,https://www.metmuseum.org/art/collection/search/43741
4959,https://www.metmuseum.org/art/collection/search/43742
4960,https://www.metmuseum.org/art/collection/search/43743
4961,https://www.metmuseum.org/art/collection/search/43744
4962,https://www.metmuseum.org/art/collection/search/43745
4963,https://www.metmuseum.org/art/collection/search/43746
4964,https://www.metmuseum.org/art/collection/search/43747
4965,https://www.metmuseum.org/art/collection/search/43748
4966,https://www.metmuseum.org/art/collection/search/43749
4967,https://www.metmuseum.org/art/collection/search/43750
4968,https://www.metmuseum.org/art/collection/search/43751
4969,https://www.metmuseum.org/art/collection/search/43752
4970,https://www.metmuseum.org/art/collection/search/43753
4971,https://www.metmuseum.org/art/collection/search/43754
4972,https://www.metmuseum.org/art/collection/search/43755
4973,https://www.metmuseum.org/art/collection/search/43756
4974,https://www.metmuseum.org/art/collection/search/43757
4975,https://www.metmuseum.org/art/collection/search/43758
4976,https://www.metmuseum.org/art/collection/search/43759
4977,https://www.metmuseum.org/art/collection/search/43760
4978,https://www.metmuseum.org/art/collection/search/43761
4979,https://www.metmuseum.org/art/collection/search/43762
4980,https://www.metmuseum.org/art/collection/search/43763
4981,https://www.metmuseum.org/art/collection/search/43764
4982,https://www.metmuseum.org/art/collection/search/43765
4983,https://www.metmuseum.org/art/collection/search/43766
4984,https://www.metmuseum.org/art/collection/search/43767
4985,https://www.metmuseum.org/art/collection/search/43768
4986,https://www.metmuseum.org/art/collection/search/43769
4987,https://www.metmuseum.org/art/collection/search/43770
4988,https://www.metmuseum.org/art/collection/search/43771
4989,https://www.metmuseum.org/art/collection/search/43772
4990,https://www.metmuseum.org/art/collection/search/43773
4991,https://www.metmuseum.org/art/collection/search/43774
4992,https://www.metmuseum.org/art/collection/search/43775
4993,https://www.metmuseum.org/art/collection/search/43776
4994,https://www.metmuseum.org/art/collection/search/43777
4995,https://www.metmuseum.org/art/collection/search/43778
4996,https://www.metmuseum.org/art/collection/search/43779
4997,https://www.metmuseum.org/art/collection/search/43780
4998,https://www.metmuseum.org/art/collection/search/43781
4999,https://www.metmuseum.org/art/collection/search/43782
5000,https://www.metmuseum.org/art/collection/search/43783
5001,https://www.metmuseum.org/art/collection/search/43784
5002,https://www.metmuseum.org/art/collection/search/43785
5003,https://www.metmuseum.org/art/collection/search/43786
5004,https://www.metmuseum.org/art/collection/search/43787
5005,https://www.metmuseum.org/art/collection/search/43788
5006,https://www.metmuseum.org/art/collection/search/43789
5007,https://www.metmuseum.org/art/collection/search/43790
5008,https://www.metmuseum.org/art/collection/search/43791
5009,https://www.metmuseum.org/art/collection/search/43792
5010,https://www.metmuseum.org/art/collection/search/43793
5011,https://www.metmuseum.org/art/collection/search/43794
5012,https://www.metmuseum.org/art/collection/search/43795
5013,https://www.metmuseum.org/art/collection/search/43796
5014,https://www.metmuseum.org/art/collection/search/43797
5015,https://www.metmuseum.org/art/collection/search/43798
5016,https://www.metmuseum.org/art/collection/search/43799
5017,https://www.metmuseum.org/art/collection/search/43800
5018,https://www.metmuseum.org/art/collection/search/43801
5019,https://www.metmuseum.org/art/collection/search/43802
5020,https://www.metmuseum.org/art/collection/search/43803
5021,https://www.metmuseum.org/art/collection/search/43804
5022,https://www.metmuseum.org/art/collection/search/43805
5023,https://www.metmuseum.org/art/collection/search/43806
5024,https://www.metmuseum.org/art/collection/search/43807
5025,https://www.metmuseum.org/art/collection/search/43808
5026,https://www.metmuseum.org/art/collection/search/43809
5027,https://www.metmuseum.org/art/collection/search/43810
5028,https://www.metmuseum.org/art/collection/search/43811
5029,https://www.metmuseum.org/art/collection/search/43812
5030,https://www.metmuseum.org/art/collection/search/43813
5031,https://www.metmuseum.org/art/collection/search/43814
5032,https://www.metmuseum.org/art/collection/search/43815
5033,https://www.metmuseum.org/art/collection/search/43816
5034,https://www.metmuseum.org/art/collection/search/43817
5035,https://www.metmuseum.org/art/collection/search/43818
5036,https://www.metmuseum.org/art/collection/search/43819
5037,https://www.metmuseum.org/art/collection/search/43820
5038,https://www.metmuseum.org/art/collection/search/43821
5039,https://www.metmuseum.org/art/collection/search/43822
5040,https://www.metmuseum.org/art/collection/search/43823
5041,https://www.metmuseum.org/art/collection/search/43824
5042,https://www.metmuseum.org/art/collection/search/43825
5043,https://www.metmuseum.org/art/collection/search/43826
5044,https://www.metmuseum.org/art/collection/search/43827
5045,https://www.metmuseum.org/art/collection/search/43828
5046,https://www.metmuseum.org/art/collection/search/43829
5047,https://www.metmuseum.org/art/collection/search/43830
5048,https://www.metmuseum.org/art/collection/search/43831
5049,https://www.metmuseum.org/art/collection/search/43832
5050,https://www.metmuseum.org/art/collection/search/43833
5051,https://www.metmuseum.org/art/collection/search/43834
5052,https://www.metmuseum.org/art/collection/search/43835
5053,https://www.metmuseum.org/art/collection/search/43836
5054,https://www.metmuseum.org/art/collection/search/43837
5055,https://www.metmuseum.org/art/collection/search/43838
5056,https://www.metmuseum.org/art/collection/search/43839
5057,https://www.metmuseum.org/art/collection/search/43840
5058,https://www.metmuseum.org/art/collection/search/43841
5059,https://www.metmuseum.org/art/collection/search/43842
5060,https://www.metmuseum.org/art/collection/search/43843
5061,https://www.metmuseum.org/art/collection/search/43844
5062,https://www.metmuseum.org/art/collection/search/43845
5063,https://www.metmuseum.org/art/collection/search/43846
5064,https://www.metmuseum.org/art/collection/search/43847
5065,https://www.metmuseum.org/art/collection/search/43848
5066,https://www.metmuseum.org/art/collection/search/43849
5067,https://www.metmuseum.org/art/collection/search/43850
5068,https://www.metmuseum.org/art/collection/search/43851
5069,https://www.metmuseum.org/art/collection/search/43852
5070,https://www.metmuseum.org/art/collection/search/43853
5071,https://www.metmuseum.org/art/collection/search/43854
5072,https://www.metmuseum.org/art/collection/search/43855
5073,https://www.metmuseum.org/art/collection/search/43856
5074,https://www.metmuseum.org/art/collection/search/43857
5075,https://www.metmuseum.org/art/collection/search/43858
5076,https://www.metmuseum.org/art/collection/search/43859
5077,https://www.metmuseum.org/art/collection/search/43860
5078,https://www.metmuseum.org/art/collection/search/43861
5079,https://www.metmuseum.org/art/collection/search/43862
5080,https://www.metmuseum.org/art/collection/search/43863
5081,https://www.metmuseum.org/art/collection/search/43864
5082,https://www.metmuseum.org/art/collection/search/43865
5083,https://www.metmuseum.org/art/collection/search/43866
5084,https://www.metmuseum.org/art/collection/search/43867
5085,https://www.metmuseum.org/art/collection/search/43868
5086,https://www.metmuseum.org/art/collection/search/43869
5087,https://www.metmuseum.org/art/collection/search/43870
5088,https://www.metmuseum.org/art/collection/search/43871
5089,https://www.metmuseum.org/art/collection/search/43872
5090,https://www.metmuseum.org/art/collection/search/43873
5091,https://www.metmuseum.org/art/collection/search/43874
5092,https://www.metmuseum.org/art/collection/search/43875
5093,https://www.metmuseum.org/art/collection/search/43876
5094,https://www.metmuseum.org/art/collection/search/43877
5095,https://www.metmuseum.org/art/collection/search/43878
5096,https://www.metmuseum.org/art/collection/search/43879
5097,https://www.metmuseum.org/art/collection/search/43880
5098,https://www.metmuseum.org/art/collection/search/43881
5099,https://www.metmuseum.org/art/collection/search/43882
5100,https://www.metmuseum.org/art/collection/search/43883
5101,https://www.metmuseum.org/art/collection/search/43884
5102,https://www.metmuseum.org/art/collection/search/43885
5103,https://www.metmuseum.org/art/collection/search/43886
5104,https://www.metmuseum.org/art/collection/search/43887
5105,https://www.metmuseum.org/art/collection/search/43888
5106,https://www.metmuseum.org/art/collection/search/43889
5107,https://www.metmuseum.org/art/collection/search/43890
5108,https://www.metmuseum.org/art/collection/search/43891
5109,https://www.metmuseum.org/art/collection/search/43892
5110,https://www.metmuseum.org/art/collection/search/43893
5111,https://www.metmuseum.org/art/collection/search/43894
5112,https://www.metmuseum.org/art/collection/search/43895
5113,https://www.metmuseum.org/art/collection/search/43896
5114,https://www.metmuseum.org/art/collection/search/43897
5115,https://www.metmuseum.org/art/collection/search/43898
5116,https://www.metmuseum.org/art/collection/search/43899
5117,https://www.metmuseum.org/art/collection/search/43900
5118,https://www.metmuseum.org/art/collection/search/43901
5119,https://www.metmuseum.org/art/collection/search/43902
5120,https://www.metmuseum.org/art/collection/search/43903
5121,https://www.metmuseum.org/art/collection/search/43904
5122,https://www.metmuseum.org/art/collection/search/43905
5123,https://www.metmuseum.org/art/collection/search/43906
5124,https://www.metmuseum.org/art/collection/search/43907
5125,https://www.metmuseum.org/art/collection/search/43908
5126,https://www.metmuseum.org/art/collection/search/43909
5127,https://www.metmuseum.org/art/collection/search/43910
5128,https://www.metmuseum.org/art/collection/search/43911
5129,https://www.metmuseum.org/art/collection/search/43912
5130,https://www.metmuseum.org/art/collection/search/43913
5131,https://www.metmuseum.org/art/collection/search/43914
5132,https://www.metmuseum.org/art/collection/search/43915
5133,https://www.metmuseum.org/art/collection/search/43916
5134,https://www.metmuseum.org/art/collection/search/43917
5135,https://www.metmuseum.org/art/collection/search/43918
5136,https://www.metmuseum.org/art/collection/search/43919
5137,https://www.metmuseum.org/art/collection/search/43920
5138,https://www.metmuseum.org/art/collection/search/43921
5139,https://www.metmuseum.org/art/collection/search/43922
5140,https://www.metmuseum.org/art/collection/search/43923
5141,https://www.metmuseum.org/art/collection/search/43924
5142,https://www.metmuseum.org/art/collection/search/43925
5143,https://www.metmuseum.org/art/collection/search/43926
5144,https://www.metmuseum.org/art/collection/search/43927
5145,https://www.metmuseum.org/art/collection/search/43928
5146,https://www.metmuseum.org/art/collection/search/43929
5147,https://www.metmuseum.org/art/collection/search/43930
5148,https://www.metmuseum.org/art/collection/search/43931
5149,https://www.metmuseum.org/art/collection/search/43932
5150,https://www.metmuseum.org/art/collection/search/43933
5151,https://www.metmuseum.org/art/collection/search/43934
5152,https://www.metmuseum.org/art/collection/search/43935
5153,https://www.metmuseum.org/art/collection/search/43936
5154,https://www.metmuseum.org/art/collection/search/43937
5155,https://www.metmuseum.org/art/collection/search/43938
5156,https://www.metmuseum.org/art/collection/search/43939
5157,https://www.metmuseum.org/art/collection/search/43940
5158,https://www.metmuseum.org/art/collection/search/43941
5159,https://www.metmuseum.org/art/collection/search/43942
5160,https://www.metmuseum.org/art/collection/search/43943
5161,https://www.metmuseum.org/art/collection/search/43944
5162,https://www.metmuseum.org/art/collection/search/43945
5163,https://www.metmuseum.org/art/collection/search/43946
5164,https://www.metmuseum.org/art/collection/search/43947
5165,https://www.metmuseum.org/art/collection/search/43948
5166,https://www.metmuseum.org/art/collection/search/43949
5167,https://www.metmuseum.org/art/collection/search/43950
5168,https://www.metmuseum.org/art/collection/search/43951
5169,https://www.metmuseum.org/art/collection/search/43952
5170,https://www.metmuseum.org/art/collection/search/43953
5171,https://www.metmuseum.org/art/collection/search/43954
5172,https://www.metmuseum.org/art/collection/search/43955
5173,https://www.metmuseum.org/art/collection/search/43956
5174,https://www.metmuseum.org/art/collection/search/43957
5175,https://www.metmuseum.org/art/collection/search/43958
5176,https://www.metmuseum.org/art/collection/search/43959
5177,https://www.metmuseum.org/art/collection/search/43960
5178,https://www.metmuseum.org/art/collection/search/43961
5179,https://www.metmuseum.org/art/collection/search/43962
5180,https://www.metmuseum.org/art/collection/search/43963
5181,https://www.metmuseum.org/art/collection/search/43964
5182,https://www.metmuseum.org/art/collection/search/43965
5183,https://www.metmuseum.org/art/collection/search/43966
5184,https://www.metmuseum.org/art/collection/search/43967
5185,https://www.metmuseum.org/art/collection/search/43968
5186,https://www.metmuseum.org/art/collection/search/43969
5187,https://www.metmuseum.org/art/collection/search/43970
5188,https://www.metmuseum.org/art/collection/search/43971
5189,https://www.metmuseum.org/art/collection/search/43972
5190,https://www.metmuseum.org/art/collection/search/43973
5191,https://www.metmuseum.org/art/collection/search/43974
5192,https://www.metmuseum.org/art/collection/search/43975
5193,https://www.metmuseum.org/art/collection/search/43976
5194,https://www.metmuseum.org/art/collection/search/43977
5195,https://www.metmuseum.org/art/collection/search/43978
5196,https://www.metmuseum.org/art/collection/search/43979
5197,https://www.metmuseum.org/art/collection/search/43980
5198,https://www.metmuseum.org/art/collection/search/43981
5199,https://www.metmuseum.org/art/collection/search/43982
5200,https://www.metmuseum.org/art/collection/search/43983
5201,https://www.metmuseum.org/art/collection/search/43984
5202,https://www.metmuseum.org/art/collection/search/43985
5203,https://www.metmuseum.org/art/collection/search/43986
5204,https://www.metmuseum.org/art/collection/search/43987
5205,https://www.metmuseum.org/art/collection/search/43988
5206,https://www.metmuseum.org/art/collection/search/43989
5207,https://www.metmuseum.org/art/collection/search/43990
5208,https://www.metmuseum.org/art/collection/search/43991
5209,https://www.metmuseum.org/art/collection/search/43992
5210,https://www.metmuseum.org/art/collection/search/43993
5211,https://www.metmuseum.org/art/collection/search/43994
5212,https://www.metmuseum.org/art/collection/search/43995
5213,https://www.metmuseum.org/art/collection/search/43996
5214,https://www.metmuseum.org/art/collection/search/43997
5215,https://www.metmuseum.org/art/collection/search/43998
5216,https://www.metmuseum.org/art/collection/search/43999
5217,https://www.metmuseum.org/art/collection/search/44000
5218,https://www.metmuseum.org/art/collection/search/44001
5219,https://www.metmuseum.org/art/collection/search/44002
5220,https://www.metmuseum.org/art/collection/search/44003
5221,https://www.metmuseum.org/art/collection/search/44004
5222,https://www.metmuseum.org/art/collection/search/44005
5223,https://www.metmuseum.org/art/collection/search/44006
5224,https://www.metmuseum.org/art/collection/search/44007
5225,https://www.metmuseum.org/art/collection/search/44008
5226,https://www.metmuseum.org/art/collection/search/44009
5227,https://www.metmuseum.org/art/collection/search/44010
5228,https://www.metmuseum.org/art/collection/search/44011
5229,https://www.metmuseum.org/art/collection/search/44012
5230,https://www.metmuseum.org/art/collection/search/44013
5231,https://www.metmuseum.org/art/collection/search/44014
5232,https://www.metmuseum.org/art/collection/search/44016
5233,https://www.metmuseum.org/art/collection/search/44017
5234,https://www.metmuseum.org/art/collection/search/44018
5235,https://www.metmuseum.org/art/collection/search/44019
5236,https://www.metmuseum.org/art/collection/search/44020
5237,https://www.metmuseum.org/art/collection/search/44021
5238,https://www.metmuseum.org/art/collection/search/44022
5239,https://www.metmuseum.org/art/collection/search/44023
5240,https://www.metmuseum.org/art/collection/search/44024
5241,https://www.metmuseum.org/art/collection/search/44025
5242,https://www.metmuseum.org/art/collection/search/44026
5243,https://www.metmuseum.org/art/collection/search/44027
5244,https://www.metmuseum.org/art/collection/search/44028
5245,https://www.metmuseum.org/art/collection/search/44029
5246,https://www.metmuseum.org/art/collection/search/44030
5247,https://www.metmuseum.org/art/collection/search/44031
5248,https://www.metmuseum.org/art/collection/search/44032
5249,https://www.metmuseum.org/art/collection/search/44033
5250,https://www.metmuseum.org/art/collection/search/44034
5251,https://www.metmuseum.org/art/collection/search/44035
5252,https://www.metmuseum.org/art/collection/search/44036
5253,https://www.metmuseum.org/art/collection/search/44049
5254,https://www.metmuseum.org/art/collection/search/44051
5255,https://www.metmuseum.org/art/collection/search/44052
5256,https://www.metmuseum.org/art/collection/search/44053
5257,https://www.metmuseum.org/art/collection/search/44054
5258,https://www.metmuseum.org/art/collection/search/44055
5259,https://www.metmuseum.org/art/collection/search/44056
5260,https://www.metmuseum.org/art/collection/search/44057
5261,https://www.metmuseum.org/art/collection/search/44058
5262,https://www.metmuseum.org/art/collection/search/44059
5263,https://www.metmuseum.org/art/collection/search/44060
5264,https://www.metmuseum.org/art/collection/search/44061
5265,https://www.metmuseum.org/art/collection/search/44062
5266,https://www.metmuseum.org/art/collection/search/44063
5267,https://www.metmuseum.org/art/collection/search/44064
5268,https://www.metmuseum.org/art/collection/search/44065
5269,https://www.metmuseum.org/art/collection/search/44066
5270,https://www.metmuseum.org/art/collection/search/44067
5271,https://www.metmuseum.org/art/collection/search/44068
5272,https://www.metmuseum.org/art/collection/search/44069
5273,https://www.metmuseum.org/art/collection/search/44070
5274,https://www.metmuseum.org/art/collection/search/44071
5275,https://www.metmuseum.org/art/collection/search/44072
5276,https://www.metmuseum.org/art/collection/search/44073
5277,https://www.metmuseum.org/art/collection/search/44074
5278,https://www.metmuseum.org/art/collection/search/44075
5279,https://www.metmuseum.org/art/collection/search/44076
5280,https://www.metmuseum.org/art/collection/search/44077
5281,https://www.metmuseum.org/art/collection/search/44078
5282,https://www.metmuseum.org/art/collection/search/44079
5283,https://www.metmuseum.org/art/collection/search/44080
5284,https://www.metmuseum.org/art/collection/search/44081
5285,https://www.metmuseum.org/art/collection/search/44082
5286,https://www.metmuseum.org/art/collection/search/44083
5287,https://www.metmuseum.org/art/collection/search/44084
5288,https://www.metmuseum.org/art/collection/search/44085
5289,https://www.metmuseum.org/art/collection/search/44086
5290,https://www.metmuseum.org/art/collection/search/44087
5291,https://www.metmuseum.org/art/collection/search/44088
5292,https://www.metmuseum.org/art/collection/search/44089
5293,https://www.metmuseum.org/art/collection/search/44090
5294,https://www.metmuseum.org/art/collection/search/44091
5295,https://www.metmuseum.org/art/collection/search/44092
5296,https://www.metmuseum.org/art/collection/search/44093
5297,https://www.metmuseum.org/art/collection/search/44094
5298,https://www.metmuseum.org/art/collection/search/44095
5299,https://www.metmuseum.org/art/collection/search/44096
5300,https://www.metmuseum.org/art/collection/search/44097
5301,https://www.metmuseum.org/art/collection/search/44098
5302,https://www.metmuseum.org/art/collection/search/44099
5303,https://www.metmuseum.org/art/collection/search/44100
5304,https://www.metmuseum.org/art/collection/search/44101
5305,https://www.metmuseum.org/art/collection/search/44102
5306,https://www.metmuseum.org/art/collection/search/44103
5307,https://www.metmuseum.org/art/collection/search/44104
5308,https://www.metmuseum.org/art/collection/search/44105
5309,https://www.metmuseum.org/art/collection/search/44106
5310,https://www.metmuseum.org/art/collection/search/44107
5311,https://www.metmuseum.org/art/collection/search/44108
5312,https://www.metmuseum.org/art/collection/search/44109
5313,https://www.metmuseum.org/art/collection/search/44110
5314,https://www.metmuseum.org/art/collection/search/44111
5315,https://www.metmuseum.org/art/collection/search/44112
5316,https://www.metmuseum.org/art/collection/search/44113
5317,https://www.metmuseum.org/art/collection/search/44114
5318,https://www.metmuseum.org/art/collection/search/44115
5319,https://www.metmuseum.org/art/collection/search/44116
5320,https://www.metmuseum.org/art/collection/search/44117
5321,https://www.metmuseum.org/art/collection/search/44118
5322,https://www.metmuseum.org/art/collection/search/44119
5323,https://www.metmuseum.org/art/collection/search/44120
5324,https://www.metmuseum.org/art/collection/search/44121
5325,https://www.metmuseum.org/art/collection/search/44122
5326,https://www.metmuseum.org/art/collection/search/44123
5327,https://www.metmuseum.org/art/collection/search/44124
5328,https://www.metmuseum.org/art/collection/search/44125
5329,https://www.metmuseum.org/art/collection/search/44126
5330,https://www.metmuseum.org/art/collection/search/44127
5331,https://www.metmuseum.org/art/collection/search/44128
5332,https://www.metmuseum.org/art/collection/search/44129
5333,https://www.metmuseum.org/art/collection/search/44130
5334,https://www.metmuseum.org/art/collection/search/44131
5335,https://www.metmuseum.org/art/collection/search/44132
5336,https://www.metmuseum.org/art/collection/search/44133
5337,https://www.metmuseum.org/art/collection/search/44134
5338,https://www.metmuseum.org/art/collection/search/44135
5339,https://www.metmuseum.org/art/collection/search/44136
5340,https://www.metmuseum.org/art/collection/search/44137
5341,https://www.metmuseum.org/art/collection/search/44138
5342,https://www.metmuseum.org/art/collection/search/44139
5343,https://www.metmuseum.org/art/collection/search/44140
5344,https://www.metmuseum.org/art/collection/search/44141
5345,https://www.metmuseum.org/art/collection/search/44142
5346,https://www.metmuseum.org/art/collection/search/44143
5347,https://www.metmuseum.org/art/collection/search/44144
5348,https://www.metmuseum.org/art/collection/search/44145
5349,https://www.metmuseum.org/art/collection/search/44146
5350,https://www.metmuseum.org/art/collection/search/44147
5351,https://www.metmuseum.org/art/collection/search/44148
5352,https://www.metmuseum.org/art/collection/search/44149
5353,https://www.metmuseum.org/art/collection/search/44150
5354,https://www.metmuseum.org/art/collection/search/44151
5355,https://www.metmuseum.org/art/collection/search/44152
5356,https://www.metmuseum.org/art/collection/search/44153
5357,https://www.metmuseum.org/art/collection/search/44154
5358,https://www.metmuseum.org/art/collection/search/44155
5359,https://www.metmuseum.org/art/collection/search/44156
5360,https://www.metmuseum.org/art/collection/search/44157
5361,https://www.metmuseum.org/art/collection/search/44158
5362,https://www.metmuseum.org/art/collection/search/44159
5363,https://www.metmuseum.org/art/collection/search/44160
5364,https://www.metmuseum.org/art/collection/search/44161
5365,https://www.metmuseum.org/art/collection/search/44162
5366,https://www.metmuseum.org/art/collection/search/44163
5367,https://www.metmuseum.org/art/collection/search/44164
5368,https://www.metmuseum.org/art/collection/search/44165
5369,https://www.metmuseum.org/art/collection/search/44166
5370,https://www.metmuseum.org/art/collection/search/44167
5371,https://www.metmuseum.org/art/collection/search/44168
5372,https://www.metmuseum.org/art/collection/search/44169
5373,https://www.metmuseum.org/art/collection/search/44170
5374,https://www.metmuseum.org/art/collection/search/44171
5375,https://www.metmuseum.org/art/collection/search/44172
5376,https://www.metmuseum.org/art/collection/search/44173
5377,https://www.metmuseum.org/art/collection/search/44174
5378,https://www.metmuseum.org/art/collection/search/44175
5379,https://www.metmuseum.org/art/collection/search/44176
5380,https://www.metmuseum.org/art/collection/search/44177
5381,https://www.metmuseum.org/art/collection/search/44178
5382,https://www.metmuseum.org/art/collection/search/44179
5383,https://www.metmuseum.org/art/collection/search/44180
5384,https://www.metmuseum.org/art/collection/search/44181
5385,https://www.metmuseum.org/art/collection/search/44182
5386,https://www.metmuseum.org/art/collection/search/44183
5387,https://www.metmuseum.org/art/collection/search/44184
5388,https://www.metmuseum.org/art/collection/search/44207
5389,https://www.metmuseum.org/art/collection/search/44208
5390,https://www.metmuseum.org/art/collection/search/44209
5391,https://www.metmuseum.org/art/collection/search/44210
5392,https://www.metmuseum.org/art/collection/search/44211
5393,https://www.metmuseum.org/art/collection/search/44212
5394,https://www.metmuseum.org/art/collection/search/44213
5395,https://www.metmuseum.org/art/collection/search/44214
5396,https://www.metmuseum.org/art/collection/search/44215
5397,https://www.metmuseum.org/art/collection/search/44216
5398,https://www.metmuseum.org/art/collection/search/44217
5399,https://www.metmuseum.org/art/collection/search/44218
5400,https://www.metmuseum.org/art/collection/search/44219
5401,https://www.metmuseum.org/art/collection/search/44220
5402,https://www.metmuseum.org/art/collection/search/44221
5403,https://www.metmuseum.org/art/collection/search/44222
5404,https://www.metmuseum.org/art/collection/search/44223
5405,https://www.metmuseum.org/art/collection/search/44224
5406,https://www.metmuseum.org/art/collection/search/44225
5407,https://www.metmuseum.org/art/collection/search/44226
5408,https://www.metmuseum.org/art/collection/search/44227
5409,https://www.metmuseum.org/art/collection/search/44228
5410,https://www.metmuseum.org/art/collection/search/44229
5411,https://www.metmuseum.org/art/collection/search/44230
5412,https://www.metmuseum.org/art/collection/search/44231
5413,https://www.metmuseum.org/art/collection/search/44232
5414,https://www.metmuseum.org/art/collection/search/44233
5415,https://www.metmuseum.org/art/collection/search/44234
5416,https://www.metmuseum.org/art/collection/search/44235
5417,https://www.metmuseum.org/art/collection/search/44236
5418,https://www.metmuseum.org/art/collection/search/44237
5419,https://www.metmuseum.org/art/collection/search/44238
5420,https://www.metmuseum.org/art/collection/search/44239
5421,https://www.metmuseum.org/art/collection/search/44240
5422,https://www.metmuseum.org/art/collection/search/44241
5423,https://www.metmuseum.org/art/collection/search/44242
5424,https://www.metmuseum.org/art/collection/search/44243
5425,https://www.metmuseum.org/art/collection/search/44244
5426,https://www.metmuseum.org/art/collection/search/44245
5427,https://www.metmuseum.org/art/collection/search/44246
5428,https://www.metmuseum.org/art/collection/search/44247
5429,https://www.metmuseum.org/art/collection/search/44248
5430,https://www.metmuseum.org/art/collection/search/44249
5431,https://www.metmuseum.org/art/collection/search/44250
5432,https://www.metmuseum.org/art/collection/search/44251
5433,https://www.metmuseum.org/art/collection/search/44252
5434,https://www.metmuseum.org/art/collection/search/44253
5435,https://www.metmuseum.org/art/collection/search/44254
5436,https://www.metmuseum.org/art/collection/search/44255
5437,https://www.metmuseum.org/art/collection/search/44256
5438,https://www.metmuseum.org/art/collection/search/44257
5439,https://www.metmuseum.org/art/collection/search/44258
5440,https://www.metmuseum.org/art/collection/search/44259
5441,https://www.metmuseum.org/art/collection/search/44260
5442,https://www.metmuseum.org/art/collection/search/44261
5443,https://www.metmuseum.org/art/collection/search/44262
5444,https://www.metmuseum.org/art/collection/search/44263
5445,https://www.metmuseum.org/art/collection/search/44264
5446,https://www.metmuseum.org/art/collection/search/44265
5447,https://www.metmuseum.org/art/collection/search/44266
5448,https://www.metmuseum.org/art/collection/search/44267
5449,https://www.metmuseum.org/art/collection/search/44268
5450,https://www.metmuseum.org/art/collection/search/44269
5451,https://www.metmuseum.org/art/collection/search/44270
5452,https://www.metmuseum.org/art/collection/search/44271
5453,https://www.metmuseum.org/art/collection/search/44272
5454,https://www.metmuseum.org/art/collection/search/44275
5455,https://www.metmuseum.org/art/collection/search/44276
